dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018
11/01/2020,11,1,2020,0,0,Iceland,IS,ISL,353574.0
10/01/2020,10,1,2020,0,0,Iceland,IS,ISL,353574.0
09/01/2020,9,1,2020,0,0,Iceland,IS,ISL,353574.0
08/01/2020,8,1,2020,0,0,Iceland,IS,ISL,353574.0
07/01/2020,7,1,2020,0,0,Iceland,IS,ISL,353574.0
06/01/2020,6,1,2020,0,0,Iceland,IS,ISL,353574.0
05/01/2020,5,1,2020,0,0,Iceland,IS,ISL,353574.0
04/01/2020,4,1,2020,0,0,Iceland,IS,ISL,353574.0
03/01/2020,3,1,2020,0,0,Iceland,IS,ISL,353574.0
02/01/2020,2,1,2020,0,0,Iceland,IS,ISL,353574.0
01/01/2020,1,1,2020,0,0,Iceland,IS,ISL,353574.0
31/12/2019,31,12,2019,0,0,Iceland,IS,ISL,353574.0
05/04/2020,5,4,2020,472,9,India,IN,IND,1352617328.0
04/04/2020,4,4,2020,601,12,India,IN,IND,1352617328.0
03/04/2020,3,4,2020,336,6,India,IN,IND,1352617328.0
02/04/2020,2,4,2020,568,15,India,IN,IND,1352617328.0
01/04/2020,1,4,2020,146,3,India,IN,IND,1352617328.0
31/03/2020,31,3,2020,180,3,India,IN,IND,1352617328.0
30/03/2020,30,3,2020,92,4,India,IN,IND,1352617328.0
29/03/2020,29,3,2020,106,6,India,IN,IND,1352617328.0
28/03/2020,28,3,2020,149,2,India,IN,IND,1352617328.0
27/03/2020,27,3,2020,75,4,India,IN,IND,1352617328.0
26/03/2020,26,3,2020,87,4,India,IN,IND,1352617328.0
25/03/2020,25,3,2020,70,0,India,IN,IND,1352617328.0
24/03/2020,24,3,2020,53,2,India,IN,IND,1352617328.0
23/03/2020,23,3,2020,119,3,India,IN,IND,1352617328.0
22/03/2020,22,3,2020,89,0,India,IN,IND,1352617328.0
21/03/2020,21,3,2020,40,0,India,IN,IND,1352617328.0
20/03/2020,20,3,2020,26,1,India,IN,IND,1352617328.0
19/03/2020,19,3,2020,28,0,India,IN,IND,1352617328.0
18/03/2020,18,3,2020,12,0,India,IN,IND,1352617328.0
17/03/2020,17,3,2020,32,1,India,IN,IND,1352617328.0
16/03/2020,16,3,2020,3,0,India,IN,IND,1352617328.0
15/03/2020,15,3,2020,7,0,India,IN,IND,1352617328.0
14/03/2020,14,3,2020,8,1,India,IN,IND,1352617328.0
13/03/2020,13,3,2020,2,1,India,IN,IND,1352617328.0
12/03/2020,12,3,2020,23,0,India,IN,IND,1352617328.0
11/03/2020,11,3,2020,6,0,India,IN,IND,1352617328.0
10/03/2020,10,3,2020,10,0,India,IN,IND,1352617328.0
08/03/2020,8,3,2020,3,0,India,IN,IND,1352617328.0
07/03/2020,7,3,2020,2,0,India,IN,IND,1352617328.0
06/03/2020,6,3,2020,1,0,India,IN,IND,1352617328.0
05/03/2020,5,3,2020,22,0,India,IN,IND,1352617328.0
04/03/2020,4,3,2020,1,0,India,IN,IND,1352617328.0
03/03/2020,3,3,2020,2,0,India,IN,IND,1352617328.0
02/03/2020,2,3,2020,0,0,India,IN,IND,1352617328.0
01/03/2020,1,3,2020,0,0,India,IN,IND,1352617328.0
29/02/2020,29,2,2020,0,0,India,IN,IND,1352617328.0
28/02/2020,28,2,2020,0,0,India,IN,IND,1352617328.0
27/02/2020,27,2,2020,0,0,India,IN,IND,1352617328.0
26/02/2020,26,2,2020,0,0,India,IN,IND,1352617328.0
25/02/2020,25,2,2020,0,0,India,IN,IND,1352617328.0
24/02/2020,24,2,2020,0,0,India,IN,IND,1352617328.0
23/02/2020,23,2,2020,0,0,India,IN,IND,1352617328.0
22/02/2020,22,2,2020,0,0,India,IN,IND,1352617328.0
21/02/2020,21,2,2020,0,0,India,IN,IND,1352617328.0
20/02/2020,20,2,2020,0,0,India,IN,IND,1352617328.0
19/02/2020,19,2,2020,0,0,India,IN,IND,1352617328.0
18/02/2020,18,2,2020,0,0,India,IN,IND,1352617328.0
17/02/2020,17,2,2020,0,0,India,IN,IND,1352617328.0
16/02/2020,16,2,2020,0,0,India,IN,IND,1352617328.0
15/02/2020,15,2,2020,0,0,India,IN,IND,1352617328.0
14/02/2020,14,2,2020,0,0,India,IN,IND,1352617328.0
13/02/2020,13,2,2020,0,0,India,IN,IND,1352617328.0
12/02/2020,12,2,2020,0,0,India,IN,IND,1352617328.0
11/02/2020,11,2,2020,0,0,India,IN,IND,1352617328.0
10/02/2020,10,2,2020,0,0,India,IN,IND,1352617328.0
09/02/2020,9,2,2020,0,0,India,IN,IND,1352617328.0
08/02/2020,8,2,2020,0,0,India,IN,IND,1352617328.0
07/02/2020,7,2,2020,0,0,India,IN,IND,1352617328.0
06/02/2020,6,2,2020,0,0,India,IN,IND,1352617328.0
05/02/2020,5,2,2020,0,0,India,IN,IND,1352617328.0
04/02/2020,4,2,2020,1,0,India,IN,IND,1352617328.0
03/02/2020,3,2,2020,0,0,India,IN,IND,1352617328.0
02/02/2020,2,2,2020,1,0,India,IN,IND,1352617328.0
01/02/2020,1,2,2020,0,0,India,IN,IND,1352617328.0
31/01/2020,31,1,2020,0,0,India,IN,IND,1352617328.0
30/01/2020,30,1,2020,1,0,India,IN,IND,1352617328.0
29/01/2020,29,1,2020,0,0,India,IN,IND,1352617328.0
28/01/2020,28,1,2020,0,0,India,IN,IND,1352617328.0
27/01/2020,27,1,2020,0,0,India,IN,IND,1352617328.0
26/01/2020,26,1,2020,0,0,India,IN,IND,1352617328.0
25/01/2020,25,1,2020,0,0,India,IN,IND,1352617328.0
24/01/2020,24,1,2020,0,0,India,IN,IND,1352617328.0
23/01/2020,23,1,2020,0,0,India,IN,IND,1352617328.0
22/01/2020,22,1,2020,0,0,India,IN,IND,1352617328.0
21/01/2020,21,1,2020,0,0,India,IN,IND,1352617328.0
20/01/2020,20,1,2020,0,0,India,IN,IND,1352617328.0
19/01/2020,19,1,2020,0,0,India,IN,IND,1352617328.0
18/01/2020,18,1,2020,0,0,India,IN,IND,1352617328.0
17/01/2020,17,1,2020,0,0,India,IN,IND,1352617328.0
16/01/2020,16,1,2020,0,0,India,IN,IND,1352617328.0
15/01/2020,15,1,2020,0,0,India,IN,IND,1352617328.0
14/01/2020,14,1,2020,0,0,India,IN,IND,1352617328.0
13/01/2020,13,1,2020,0,0,India,IN,IND,1352617328.0
12/01/2020,12,1,2020,0,0,India,IN,IND,1352617328.0
11/01/2020,11,1,2020,0,0,India,IN,IND,1352617328.0
10/01/2020,10,1,2020,0,0,India,IN,IND,1352617328.0
09/01/2020,9,1,2020,0,0,India,IN,IND,1352617328.0
08/01/2020,8,1,2020,0,0,India,IN,IND,1352617328.0
07/01/2020,7,1,2020,0,0,India,IN,IND,1352617328.0
06/01/2020,6,1,2020,0,0,India,IN,IND,1352617328.0
05/01/2020,5,1,2020,0,0,India,IN,IND,1352617328.0
04/01/2020,4,1,2020,0,0,India,IN,IND,1352617328.0
03/01/2020,3,1,2020,0,0,India,IN,IND,1352617328.0
02/01/2020,2,1,2020,0,0,India,IN,IND,1352617328.0
01/01/2020,1,1,2020,0,0,India,IN,IND,1352617328.0
31/12/2019,31,12,2019,0,0,India,IN,IND,1352617328.0
05/04/2020,5,4,2020,106,10,Indonesia,ID,IDN,267663435.0
04/04/2020,4,4,2020,196,11,Indonesia,ID,IDN,267663435.0
03/04/2020,3,4,2020,113,13,Indonesia,ID,IDN,267663435.0
02/04/2020,2,4,2020,149,21,Indonesia,ID,IDN,267663435.0
01/04/2020,1,4,2020,114,14,Indonesia,ID,IDN,267663435.0
31/03/2020,31,3,2020,129,8,Indonesia,ID,IDN,267663435.0
30/03/2020,30,3,2020,130,12,Indonesia,ID,IDN,267663435.0
29/03/2020,29,3,2020,109,15,Indonesia,ID,IDN,267663435.0
28/03/2020,28,3,2020,153,9,Indonesia,ID,IDN,267663435.0
27/03/2020,27,3,2020,103,20,Indonesia,ID,IDN,267663435.0
26/03/2020,26,3,2020,104,3,Indonesia,ID,IDN,267663435.0
25/03/2020,25,3,2020,107,6,Indonesia,ID,IDN,267663435.0
24/03/2020,24,3,2020,65,1,Indonesia,ID,IDN,267663435.0
23/03/2020,23,3,2020,64,10,Indonesia,ID,IDN,267663435.0
22/03/2020,22,3,2020,141,13,Indonesia,ID,IDN,267663435.0
21/03/2020,21,3,2020,82,6,Indonesia,ID,IDN,267663435.0
20/03/2020,20,3,2020,55,14,Indonesia,ID,IDN,267663435.0
19/03/2020,19,3,2020,0,0,Indonesia,ID,IDN,267663435.0
18/03/2020,18,3,2020,38,0,Indonesia,ID,IDN,267663435.0
17/03/2020,17,3,2020,17,0,Indonesia,ID,IDN,267663435.0
16/03/2020,16,3,2020,21,1,Indonesia,ID,IDN,267663435.0
15/03/2020,15,3,2020,27,0,Indonesia,ID,IDN,267663435.0
14/03/2020,14,3,2020,35,3,Indonesia,ID,IDN,267663435.0
12/03/2020,12,3,2020,15,1,Indonesia,ID,IDN,267663435.0
11/03/2020,11,3,2020,13,0,Indonesia,ID,IDN,267663435.0
09/03/2020,9,3,2020,2,0,Indonesia,ID,IDN,267663435.0
07/03/2020,7,3,2020,2,0,Indonesia,ID,IDN,267663435.0
02/03/2020,2,3,2020,2,0,Indonesia,ID,IDN,267663435.0
01/03/2020,1,3,2020,0,0,Indonesia,ID,IDN,267663435.0
29/02/2020,29,2,2020,0,0,Indonesia,ID,IDN,267663435.0
28/02/2020,28,2,2020,0,0,Indonesia,ID,IDN,267663435.0
27/02/2020,27,2,2020,0,0,Indonesia,ID,IDN,267663435.0
26/02/2020,26,2,2020,0,0,Indonesia,ID,IDN,267663435.0
25/02/2020,25,2,2020,0,0,Indonesia,ID,IDN,267663435.0
24/02/2020,24,2,2020,0,0,Indonesia,ID,IDN,267663435.0
23/02/2020,23,2,2020,0,0,Indonesia,ID,IDN,267663435.0
22/02/2020,22,2,2020,0,0,Indonesia,ID,IDN,267663435.0
21/02/2020,21,2,2020,0,0,Indonesia,ID,IDN,267663435.0
20/02/2020,20,2,2020,0,0,Indonesia,ID,IDN,267663435.0
19/02/2020,19,2,2020,0,0,Indonesia,ID,IDN,267663435.0
18/02/2020,18,2,2020,0,0,Indonesia,ID,IDN,267663435.0
17/02/2020,17,2,2020,0,0,Indonesia,ID,IDN,267663435.0
16/02/2020,16,2,2020,0,0,Indonesia,ID,IDN,267663435.0
15/02/2020,15,2,2020,0,0,Indonesia,ID,IDN,267663435.0
14/02/2020,14,2,2020,0,0,Indonesia,ID,IDN,267663435.0
13/02/2020,13,2,2020,0,0,Indonesia,ID,IDN,267663435.0
12/02/2020,12,2,2020,0,0,Indonesia,ID,IDN,267663435.0
11/02/2020,11,2,2020,0,0,Indonesia,ID,IDN,267663435.0
10/02/2020,10,2,2020,0,0,Indonesia,ID,IDN,267663435.0
09/02/2020,9,2,2020,0,0,Indonesia,ID,IDN,267663435.0
08/02/2020,8,2,2020,0,0,Indonesia,ID,IDN,267663435.0
07/02/2020,7,2,2020,0,0,Indonesia,ID,IDN,267663435.0
06/02/2020,6,2,2020,0,0,Indonesia,ID,IDN,267663435.0
05/02/2020,5,2,2020,0,0,Indonesia,ID,IDN,267663435.0
04/02/2020,4,2,2020,0,0,Indonesia,ID,IDN,267663435.0
03/02/2020,3,2,2020,0,0,Indonesia,ID,IDN,267663435.0
02/02/2020,2,2,2020,0,0,Indonesia,ID,IDN,267663435.0
01/02/2020,1,2,2020,0,0,Indonesia,ID,IDN,267663435.0
31/01/2020,31,1,2020,0,0,Indonesia,ID,IDN,267663435.0
30/01/2020,30,1,2020,0,0,Indonesia,ID,IDN,267663435.0
29/01/2020,29,1,2020,0,0,Indonesia,ID,IDN,267663435.0
28/01/2020,28,1,2020,0,0,Indonesia,ID,IDN,267663435.0
27/01/2020,27,1,2020,0,0,Indonesia,ID,IDN,267663435.0
26/01/2020,26,1,2020,0,0,Indonesia,ID,IDN,267663435.0
25/01/2020,25,1,2020,0,0,Indonesia,ID,IDN,267663435.0
24/01/2020,24,1,2020,0,0,Indonesia,ID,IDN,267663435.0
23/01/2020,23,1,2020,0,0,Indonesia,ID,IDN,267663435.0
22/01/2020,22,1,2020,0,0,Indonesia,ID,IDN,267663435.0
21/01/2020,21,1,2020,0,0,Indonesia,ID,IDN,267663435.0
20/01/2020,20,1,2020,0,0,Indonesia,ID,IDN,267663435.0
19/01/2020,19,1,2020,0,0,Indonesia,ID,IDN,267663435.0
18/01/2020,18,1,2020,0,0,Indonesia,ID,IDN,267663435.0
17/01/2020,17,1,2020,0,0,Indonesia,ID,IDN,267663435.0
16/01/2020,16,1,2020,0,0,Indonesia,ID,IDN,267663435.0
15/01/2020,15,1,2020,0,0,Indonesia,ID,IDN,267663435.0
14/01/2020,14,1,2020,0,0,Indonesia,ID,IDN,267663435.0
13/01/2020,13,1,2020,0,0,Indonesia,ID,IDN,267663435.0
12/01/2020,12,1,2020,0,0,Indonesia,ID,IDN,267663435.0
11/01/2020,11,1,2020,0,0,Indonesia,ID,IDN,267663435.0
10/01/2020,10,1,2020,0,0,Indonesia,ID,IDN,267663435.0
09/01/2020,9,1,2020,0,0,Indonesia,ID,IDN,267663435.0
08/01/2020,8,1,2020,0,0,Indonesia,ID,IDN,267663435.0
07/01/2020,7,1,2020,0,0,Indonesia,ID,IDN,267663435.0
06/01/2020,6,1,2020,0,0,Indonesia,ID,IDN,267663435.0
05/01/2020,5,1,2020,0,0,Indonesia,ID,IDN,267663435.0
04/01/2020,4,1,2020,0,0,Indonesia,ID,IDN,267663435.0
03/01/2020,3,1,2020,0,0,Indonesia,ID,IDN,267663435.0
02/01/2020,2,1,2020,0,0,Indonesia,ID,IDN,267663435.0
01/01/2020,1,1,2020,0,0,Indonesia,ID,IDN,267663435.0
31/12/2019,31,12,2019,0,0,Indonesia,ID,IDN,267663435.0
05/04/2020,5,4,2020,5275,292,Iran,IR,IRN,81800269.0
04/04/2020,4,4,2020,0,0,Iran,IR,IRN,81800269.0
03/04/2020,3,4,2020,2875,124,Iran,IR,IRN,81800269.0
02/04/2020,2,4,2020,2987,138,Iran,IR,IRN,81800269.0
01/04/2020,1,4,2020,3111,141,Iran,IR,IRN,81800269.0
31/03/2020,31,3,2020,3186,117,Iran,IR,IRN,81800269.0
30/03/2020,30,3,2020,2901,123,Iran,IR,IRN,81800269.0
29/03/2020,29,3,2020,3076,139,Iran,IR,IRN,81800269.0
28/03/2020,28,3,2020,2926,144,Iran,IR,IRN,81800269.0
27/03/2020,27,3,2020,2389,157,Iran,IR,IRN,81800269.0
26/03/2020,26,3,2020,2206,143,Iran,IR,IRN,81800269.0
25/03/2020,25,3,2020,1762,122,Iran,IR,IRN,81800269.0
24/03/2020,24,3,2020,1411,127,Iran,IR,IRN,81800269.0
23/03/2020,23,3,2020,1028,129,Iran,IR,IRN,81800269.0
22/03/2020,22,3,2020,966,123,Iran,IR,IRN,81800269.0
21/03/2020,21,3,2020,1237,149,Iran,IR,IRN,81800269.0
20/03/2020,20,3,2020,1046,149,Iran,IR,IRN,81800269.0
19/03/2020,19,3,2020,1192,147,Iran,IR,IRN,81800269.0
18/03/2020,18,3,2020,1178,135,Iran,IR,IRN,81800269.0
17/03/2020,17,3,2020,1053,129,Iran,IR,IRN,81800269.0
16/03/2020,16,3,2020,1209,113,Iran,IR,IRN,81800269.0
15/03/2020,15,3,2020,1365,97,Iran,IR,IRN,81800269.0
14/03/2020,14,3,2020,1289,85,Iran,IR,IRN,81800269.0
13/03/2020,13,3,2020,1075,75,Iran,IR,IRN,81800269.0
12/03/2020,12,3,2020,958,63,Iran,IR,IRN,81800269.0
11/03/2020,11,3,2020,881,54,Iran,IR,IRN,81800269.0
10/03/2020,10,3,2020,595,43,Iran,IR,IRN,81800269.0
09/03/2020,9,3,2020,743,49,Iran,IR,IRN,81800269.0
08/03/2020,8,3,2020,1076,21,Iran,IR,IRN,81800269.0
07/03/2020,7,3,2020,1234,17,Iran,IR,IRN,81800269.0
06/03/2020,6,3,2020,591,15,Iran,IR,IRN,81800269.0
05/03/2020,5,3,2020,586,15,Iran,IR,IRN,81800269.0
04/03/2020,4,3,2020,835,11,Iran,IR,IRN,81800269.0
03/03/2020,3,3,2020,523,12,Iran,IR,IRN,81800269.0
02/03/2020,2,3,2020,385,11,Iran,IR,IRN,81800269.0
01/03/2020,1,3,2020,205,9,Iran,IR,IRN,81800269.0
29/02/2020,29,2,2020,143,8,Iran,IR,IRN,81800269.0
28/02/2020,28,2,2020,106,7,Iran,IR,IRN,81800269.0
27/02/2020,27,2,2020,44,4,Iran,IR,IRN,81800269.0
26/02/2020,26,2,2020,34,3,Iran,IR,IRN,81800269.0
25/02/2020,25,2,2020,18,4,Iran,IR,IRN,81800269.0
24/02/2020,24,2,2020,15,3,Iran,IR,IRN,81800269.0
23/02/2020,23,2,2020,10,1,Iran,IR,IRN,81800269.0
22/02/2020,22,2,2020,13,2,Iran,IR,IRN,81800269.0
21/02/2020,21,2,2020,3,0,Iran,IR,IRN,81800269.0
20/02/2020,20,2,2020,2,2,Iran,IR,IRN,81800269.0
19/02/2020,19,2,2020,0,0,Iran,IR,IRN,81800269.0
18/02/2020,18,2,2020,0,0,Iran,IR,IRN,81800269.0
17/02/2020,17,2,2020,0,0,Iran,IR,IRN,81800269.0
16/02/2020,16,2,2020,0,0,Iran,IR,IRN,81800269.0
15/02/2020,15,2,2020,0,0,Iran,IR,IRN,81800269.0
14/02/2020,14,2,2020,0,0,Iran,IR,IRN,81800269.0
13/02/2020,13,2,2020,0,0,Iran,IR,IRN,81800269.0
12/02/2020,12,2,2020,0,0,Iran,IR,IRN,81800269.0
11/02/2020,11,2,2020,0,0,Iran,IR,IRN,81800269.0
10/02/2020,10,2,2020,0,0,Iran,IR,IRN,81800269.0
09/02/2020,9,2,2020,0,0,Iran,IR,IRN,81800269.0
08/02/2020,8,2,2020,0,0,Iran,IR,IRN,81800269.0
07/02/2020,7,2,2020,0,0,Iran,IR,IRN,81800269.0
06/02/2020,6,2,2020,0,0,Iran,IR,IRN,81800269.0
05/02/2020,5,2,2020,0,0,Iran,IR,IRN,81800269.0
04/02/2020,4,2,2020,0,0,Iran,IR,IRN,81800269.0
03/02/2020,3,2,2020,0,0,Iran,IR,IRN,81800269.0
02/02/2020,2,2,2020,0,0,Iran,IR,IRN,81800269.0
01/02/2020,1,2,2020,0,0,Iran,IR,IRN,81800269.0
31/01/2020,31,1,2020,0,0,Iran,IR,IRN,81800269.0
30/01/2020,30,1,2020,0,0,Iran,IR,IRN,81800269.0
29/01/2020,29,1,2020,0,0,Iran,IR,IRN,81800269.0
28/01/2020,28,1,2020,0,0,Iran,IR,IRN,81800269.0
27/01/2020,27,1,2020,0,0,Iran,IR,IRN,81800269.0
26/01/2020,26,1,2020,0,0,Iran,IR,IRN,81800269.0
25/01/2020,25,1,2020,0,0,Iran,IR,IRN,81800269.0
24/01/2020,24,1,2020,0,0,Iran,IR,IRN,81800269.0
23/01/2020,23,1,2020,0,0,Iran,IR,IRN,81800269.0
22/01/2020,22,1,2020,0,0,Iran,IR,IRN,81800269.0
21/01/2020,21,1,2020,0,0,Iran,IR,IRN,81800269.0
20/01/2020,20,1,2020,0,0,Iran,IR,IRN,81800269.0
19/01/2020,19,1,2020,0,0,Iran,IR,IRN,81800269.0
18/01/2020,18,1,2020,0,0,Iran,IR,IRN,81800269.0
17/01/2020,17,1,2020,0,0,Iran,IR,IRN,81800269.0
16/01/2020,16,1,2020,0,0,Iran,IR,IRN,81800269.0
15/01/2020,15,1,2020,0,0,Iran,IR,IRN,81800269.0
14/01/2020,14,1,2020,0,0,Iran,IR,IRN,81800269.0
13/01/2020,13,1,2020,0,0,Iran,IR,IRN,81800269.0
12/01/2020,12,1,2020,0,0,Iran,IR,IRN,81800269.0
11/01/2020,11,1,2020,0,0,Iran,IR,IRN,81800269.0
10/01/2020,10,1,2020,0,0,Iran,IR,IRN,81800269.0
09/01/2020,9,1,2020,0,0,Iran,IR,IRN,81800269.0
08/01/2020,8,1,2020,0,0,Iran,IR,IRN,81800269.0
07/01/2020,7,1,2020,0,0,Iran,IR,IRN,81800269.0
06/01/2020,6,1,2020,0,0,Iran,IR,IRN,81800269.0
05/01/2020,5,1,2020,0,0,Iran,IR,IRN,81800269.0
04/01/2020,4,1,2020,0,0,Iran,IR,IRN,81800269.0
03/01/2020,3,1,2020,0,0,Iran,IR,IRN,81800269.0
02/01/2020,2,1,2020,0,0,Iran,IR,IRN,81800269.0
01/01/2020,1,1,2020,0,0,Iran,IR,IRN,81800269.0
31/12/2019,31,12,2019,0,0,Iran,IR,IRN,81800269.0
05/04/2020,5,4,2020,106,2,Iraq,IQ,IRQ,38433600.0
04/04/2020,4,4,2020,0,0,Iraq,IQ,IRQ,38433600.0
03/04/2020,3,4,2020,78,4,Iraq,IQ,IRQ,38433600.0
02/04/2020,2,4,2020,0,0,Iraq,IQ,IRQ,38433600.0
01/04/2020,1,4,2020,64,4,Iraq,IQ,IRQ,38433600.0
31/03/2020,31,3,2020,83,4,Iraq,IQ,IRQ,38433600.0
30/03/2020,30,3,2020,41,0,Iraq,IQ,IRQ,38433600.0
29/03/2020,29,3,2020,48,2,Iraq,IQ,IRQ,38433600.0
28/03/2020,28,3,2020,76,4,Iraq,IQ,IRQ,38433600.0
27/03/2020,27,3,2020,36,7,Iraq,IQ,IRQ,38433600.0
26/03/2020,26,3,2020,30,2,Iraq,IQ,IRQ,38433600.0
25/03/2020,25,3,2020,50,4,Iraq,IQ,IRQ,38433600.0
24/03/2020,24,3,2020,33,3,Iraq,IQ,IRQ,38433600.0
23/03/2020,23,3,2020,19,3,Iraq,IQ,IRQ,38433600.0
22/03/2020,22,3,2020,21,3,Iraq,IQ,IRQ,38433600.0
21/03/2020,21,3,2020,16,2,Iraq,IQ,IRQ,38433600.0
20/03/2020,20,3,2020,13,0,Iraq,IQ,IRQ,38433600.0
19/03/2020,19,3,2020,10,1,Iraq,IQ,IRQ,38433600.0
18/03/2020,18,3,2020,30,2,Iraq,IQ,IRQ,38433600.0
17/03/2020,17,3,2020,0,0,Iraq,IQ,IRQ,38433600.0
16/03/2020,16,3,2020,39,0,Iraq,IQ,IRQ,38433600.0
15/03/2020,15,3,2020,0,0,Iraq,IQ,IRQ,38433600.0
14/03/2020,14,3,2020,11,1,Iraq,IQ,IRQ,38433600.0
13/03/2020,13,3,2020,4,0,Iraq,IQ,IRQ,38433600.0
12/03/2020,12,3,2020,9,2,Iraq,IQ,IRQ,38433600.0
11/03/2020,11,3,2020,0,0,Iraq,IQ,IRQ,38433600.0
09/03/2020,9,3,2020,7,4,Iraq,IQ,IRQ,38433600.0
08/03/2020,8,3,2020,16,0,Iraq,IQ,IRQ,38433600.0
06/03/2020,6,3,2020,7,2,Iraq,IQ,IRQ,38433600.0
05/03/2020,5,3,2020,5,0,Iraq,IQ,IRQ,38433600.0
04/03/2020,4,3,2020,5,0,Iraq,IQ,IRQ,38433600.0
03/03/2020,3,3,2020,2,0,Iraq,IQ,IRQ,38433600.0
02/03/2020,2,3,2020,6,0,Iraq,IQ,IRQ,38433600.0
01/03/2020,1,3,2020,6,0,Iraq,IQ,IRQ,38433600.0
29/02/2020,29,2,2020,1,0,Iraq,IQ,IRQ,38433600.0
28/02/2020,28,2,2020,1,0,Iraq,IQ,IRQ,38433600.0
27/02/2020,27,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
26/02/2020,26,2,2020,4,0,Iraq,IQ,IRQ,38433600.0
25/02/2020,25,2,2020,1,0,Iraq,IQ,IRQ,38433600.0
24/02/2020,24,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
23/02/2020,23,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
22/02/2020,22,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
21/02/2020,21,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
20/02/2020,20,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
19/02/2020,19,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
18/02/2020,18,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
17/02/2020,17,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
16/02/2020,16,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
15/02/2020,15,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
14/02/2020,14,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
13/02/2020,13,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
12/02/2020,12,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
11/02/2020,11,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
10/02/2020,10,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
09/02/2020,9,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
08/02/2020,8,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
07/02/2020,7,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
06/02/2020,6,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
05/02/2020,5,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
04/02/2020,4,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
03/02/2020,3,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
02/02/2020,2,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
01/02/2020,1,2,2020,0,0,Iraq,IQ,IRQ,38433600.0
31/01/2020,31,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
30/01/2020,30,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
29/01/2020,29,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
28/01/2020,28,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
27/01/2020,27,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
26/01/2020,26,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
25/01/2020,25,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
24/01/2020,24,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
23/01/2020,23,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
22/01/2020,22,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
21/01/2020,21,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
20/01/2020,20,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
19/01/2020,19,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
18/01/2020,18,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
17/01/2020,17,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
16/01/2020,16,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
15/01/2020,15,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
14/01/2020,14,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
13/01/2020,13,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
12/01/2020,12,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
11/01/2020,11,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
10/01/2020,10,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
09/01/2020,9,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
08/01/2020,8,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
07/01/2020,7,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
06/01/2020,6,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
05/01/2020,5,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
04/01/2020,4,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
03/01/2020,3,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
02/01/2020,2,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
01/01/2020,1,1,2020,0,0,Iraq,IQ,IRQ,38433600.0
31/12/2019,31,12,2019,0,0,Iraq,IQ,IRQ,38433600.0
